Subject;Session;SACondition;"SACondition(1=ACC; 0 = SPD)";TrialNum;Difficulty(1 hard to 6 easiest);"ProbeChoice.ACC (0 = wrong; 1 = correct)";ProbeChoice.RT;ProbeConf.RESP;ConfResp;ProbeConf.RT
7;5;Accuracy;1;62;4;1;2122;j;90;758
7;5;Accuracy;1;63;1;1;3779;f;60;730
7;5;Accuracy;1;64;3;1;740;k;100;1078
7;5;Accuracy;1;65;6;1;741;k;100;342
7;5;Accuracy;1;66;1;1;1747;j;90;635
7;5;Accuracy;1;67;1;1;6044;d;50;744
7;5;Accuracy;1;68;1;1;722;g;70;695
7;5;Accuracy;1;69;2;1;1589;j;90;584
7;5;Accuracy;1;70;4;1;666;k;100;446
7;5;Accuracy;1;71;2;1;3677;j;90;949
7;5;Accuracy;1;72;5;1;631;k;100;321
7;5;Speed;0;1;5;0;639;f;60;1653
7;5;Speed;0;2;2;1;443;h;80;1577
7;5;Speed;0;3;1;0;491;g;70;1670
7;5;Speed;0;4;2;1;487;h;80;2850
7;5;Speed;0;5;4;1;506;k;100;533
7;5;Speed;0;6;6;1;534;j;90;896
7;5;Speed;0;7;5;1;520;j;90;675
7;5;Speed;0;8;2;0;625;f;60;3416
7;5;Speed;0;9;3;1;526;h;80;1577
7;5;Speed;0;10;3;1;517;d;50;1743
7;5;Speed;0;11;4;1;498;g;70;925
7;5;Speed;0;12;3;1;532;d;50;1100
7;5;Speed;0;13;6;1;537;h;80;1396
7;5;Speed;0;14;3;1;584;j;90;1200
7;5;Speed;0;15;3;0;665;f;60;1757
7;5;Speed;0;16;2;0;526;h;80;1224
7;5;Speed;0;17;5;1;529;h;80;1303
7;5;Speed;0;18;3;1;524;g;70;1510
7;5;Speed;0;19;6;1;580;h;80;2012
7;5;Speed;0;20;1;1;500;g;70;2479
7;5;Speed;0;21;2;0;534;d;50;960
7;5;Speed;0;22;5;1;563;g;70;1003
7;5;Speed;0;23;1;1;493;g;70;2200
7;5;Speed;0;24;1;0;586;f;60;3075
7;5;Speed;0;25;1;1;573;d;50;1125
7;5;Speed;0;26;5;1;510;g;70;1127
7;5;Speed;0;27;5;1;599;k;100;478
7;5;Speed;0;28;5;1;584;j;90;752
7;5;Speed;0;29;4;1;704;d;50;1795
7;5;Speed;0;30;4;1;498;h;80;1309
7;5;Speed;0;31;1;0;645;d;50;807
7;5;Speed;0;32;4;1;486;j;90;1090
